epoch,time_total_sec,time_interval_sec,loss_price,loss_bias,loss_eig,loss_l2,loss_feller,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm,lr,lambda_min_KQ,Lambda_norm_fro,kappa,theta,sigma_v,sqrt_theta,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
60,455.5,6.52,1.5834150165319443,18.05490803718567,0.0004971430607838556,4.708660661378872e-08,0.0,1.0,0.790771484375,5.2951848771837025,0,0.9999999802093951,0.0001528475000000002,0.005705530755221844,0.022247422486543655,0.9995477199554443,0.01787661388516426,0.04971320554614067,0.13370345502328748,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
61,462.5,7.005,1.3595675230026245,19.15204906463623,0.0004886168317170814,5.086291299249979e-08,0.0,1.0,0.7635498046875,5.2951848771837025,0,1.0000000018353603,0.0001553450000000002,0.005902498494833708,0.0230384673923254,0.9994838833808899,0.017871525138616562,0.049716800451278687,0.13368442369482153,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
62,470.1,7.617,0.7750059068202972,17.096362113952637,0.00048682263150112703,5.4146465089388585e-08,0.0,1.0,0.727783203125,5.2951848771837025,0,0.9999997172575474,0.0001578425000000002,0.005825074855238199,0.02361905202269554,0.9994729161262512,0.017868798226118088,0.04972049593925476,0.13367422423982153,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
63,477.3,7.212,1.108499825000763,15.753842830657959,0.00048698365571908653,5.701453087425534e-08,0.0,1.0,0.77587890625,5.2951848771837025,0,0.9999999809806466,0.0001603400000000002,0.005949328653514385,0.02439749799668789,0.9993695020675659,0.017866021022200584,0.049725476652383804,0.13366383588016836,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
64,484.6,7.304,1.5990959703922272,22.0362868309021,0.00048370864533353597,6.122356221993641e-08,0.0,1.0,0.74560546875,5.2951848771837025,0,1.0000000686850374,0.0001628375000000002,0.006160067394375801,0.025311805307865143,0.9991282820701599,0.017862621694803238,0.049738116562366486,0.13365111931743495,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
65,492.2,7.562,1.3950869590044022,16.16357660293579,0.00047845154767856,6.579283962082627e-08,0.0,1.0,0.746337890625,5.2951848771837025,0,0.9999998564016902,0.0001653350000000002,0.0064356327056884766,0.026236923411488533,0.9990518093109131,0.017858389765024185,0.04974692687392235,0.1336352863768555,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
66,499.4,7.25,0.6389120221138,23.921578884124756,0.00047351767716463655,7.067142782091196e-08,0.0,1.0,0.7662353515625,5.2951848771837025,0,0.9999999341740682,0.0001678325000000002,0.006518746260553598,0.027127912268042564,0.9990782737731934,0.017853595316410065,0.04975227639079094,0.13361734661491398,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
67,506.5,7.138,0.5589354746043682,15.909734964370728,0.00047302962775574997,7.50933217830152e-08,0.0,1.0,0.7801513671875,5.2951848771837025,0,0.9999998812272608,0.00017033000000000022,0.006525717675685883,0.027837200090289116,0.999163806438446,0.017848283052444458,0.04975360631942749,0.13359746648961746,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
68,513.8,7.262,1.6046721190214157,16.62542176246643,0.00047109240404097363,7.9166563082822e-08,0.0,1.0,0.7821044921875,5.2951848771837025,0,0.9999999592546366,0.00017282750000000022,0.006653347052633762,0.028645053505897522,0.999303936958313,0.017842428758740425,0.049754101783037186,0.13357555449535077,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
69,520.9,7.073,1.0621433779597282,20.547856330871582,0.0004693789596785791,8.398437501000444e-08,0.0,1.0,0.75439453125,5.2951848771837025,0,0.9999999161809647,0.0001753250000000002,0.00663495110347867,0.02952709048986435,0.9993364214897156,0.01783653534948826,0.049761589616537094,0.13355349246458612,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
70,527.9,7.011,0.7500219196081161,31.320971727371216,0.00047144780546659604,8.882405744259358e-08,0.0,1.0,0.776611328125,5.2951848771837025,0,0.9999999651718093,0.00017782250000000023,0.0065191397443413734,0.030265353620052338,0.9991989731788635,0.017831169068813324,0.0497768372297287,0.13353340057383892,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
71,535.0,7.086,1.1341084092855453,20.495761156082153,0.0004737631243187934,9.33777783984624e-08,0.0,1.0,0.760009765625,5.2951848771837025,0,0.9999999602732706,0.00018032000000000023,0.006389021407812834,0.031052635982632637,0.9991059899330139,0.01782809942960739,0.04979044944047928,0.1335219061787518,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
72,542.6,7.591,0.6791860684752464,25.22415518760681,0.0004749530926346779,9.845626536275631e-08,0.0,1.0,0.74462890625,5.2951848771837025,0,0.9999999322171765,0.00018281750000000022,0.006458786316215992,0.031967733055353165,0.9991008043289185,0.01782401092350483,0.049797575920820236,0.13350659505621745,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
73,549.7,7.104,0.8663213476538658,23.156585812568665,0.00047352978435810655,1.0440419728752204e-07,0.0,1.0,0.7684326171875,5.2951848771837025,0,1.0000001179287141,0.00018531500000000021,0.006541457027196884,0.032814450562000275,0.9992434978485107,0.01781911589205265,0.04979335889220238,0.1334882612518893,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
74,556.9,7.21,1.1368369311094284,14.488739848136902,0.00047090927546378225,1.0938117078751475e-07,0.0,1.0,0.7833251953125,5.2951848771837025,0,0.9999999596666377,0.00018781250000000024,0.0067215366289019585,0.03349509835243225,0.9995750188827515,0.01781805418431759,0.049777645617723465,0.13348428440950488,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
75,564.1,7.249,0.9441472142934799,6.597655475139618,0.00046524175559170544,1.1417560763504753e-07,0.0,1.0,0.764892578125,5.2951848771837025,0,0.9999999842839314,0.00019031000000000026,0.007173565682023764,0.034291479736566544,0.9998206496238708,0.01781468093395233,0.04976467415690422,0.13347164842749315,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
76,571.3,7.206,0.5653578042984009,26.1312313079834,0.0004543936884147115,1.1973452096469828e-07,0.0,1.0,0.7652587890625,5.2951848771837025,0,0.999999922234562,0.00019280750000000025,0.007619095034897327,0.03517588600516319,0.9999059438705444,0.017810383811593056,0.04975614324212074,0.13345554994676337,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
77,578.2,6.909,0.958209902048111,29.651213109493256,0.00044754155533155426,1.264553119995071e-07,0.0,1.0,0.7801513671875,5.2951848771837025,0,1.0000000272170833,0.00019530500000000027,0.007802837993949652,0.036180440336465836,0.9998738765716553,0.01780552603304386,0.049751102924346924,0.13343734871857976,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
78,585.7,7.458,0.7571327462792397,12.476783096790314,0.0004442696663318202,1.3337496085341627e-07,0.0,1.0,0.7470703125,5.2951848771837025,0,1.0000000360741972,0.00019780250000000027,0.007886182516813278,0.037100788205862045,0.999840259552002,0.017800644040107727,0.04974742606282234,0.13341905426177975,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
79,592.7,7.033,1.4201140254735947,11.976586759090424,0.0004415815419633873,1.4026973715886015e-07,0.0,1.0,0.77099609375,5.2951848771837025,0,0.9999999339870533,0.0002003000000000003,0.00821636151522398,0.0380404107272625,0.9997542500495911,0.017792964354157448,0.04974820837378502,0.13339027083770932,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
80,600.0,7.217,1.2876959443092346,12.417697191238403,0.0004315429614507593,1.4725496200185262e-07,0.0,1.0,0.7606201171875,5.2951848771837025,0,1.0000000338104649,0.00020279750000000028,0.008840939030051231,0.03895622491836548,0.9997637271881104,0.017787670716643333,0.04974576458334923,0.13337042669438878,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
81,607.6,7.691,1.1411491334438324,19.727407097816467,0.0004186938385828398,1.546118539863528e-07,0.0,1.0,0.733154296875,5.2951848771837025,0,0.9999999611882223,0.00020529500000000028,0.009427185170352459,0.03992012143135071,0.9997942447662354,0.017785467207431793,0.049733005464076996,0.13336216557716732,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
82,614.7,7.046,1.1002439558506012,19.241591691970825,0.0004090522343176417,1.6256597135111406e-07,0.0,1.0,0.7637939453125,5.2951848771837025,0,1.0000000223517416,0.0002077925000000003,0.009651836939156055,0.04105096682906151,0.9998034834861755,0.01778358407318592,0.04972401633858681,0.13335510516356666,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
83,621.5,6.787,0.8874081298708916,20.498664379119873,0.0004046534522785805,1.723837854683552e-07,0.0,1.0,0.799560546875,5.2951848771837025,0,1.000000063250125,0.00021029000000000032,0.010011160746216774,0.04221751540899277,0.9998993277549744,0.017779165878891945,0.04971285164356232,0.13333853861090553,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
84,628.6,7.077,1.0305880904197693,13.38799238204956,0.00039649417885812,1.8097190590538048e-07,0.0,1.0,0.7806396484375,5.2951848771837025,0,0.9999998719850456,0.00021278750000000034,0.01036550011485815,0.0430685393512249,1.0000972747802734,0.017773520201444626,0.04971051588654518,0.13331736646605583,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
85,635.7,7.182,1.3926510587334633,18.12100386619568,0.00039225978252943605,1.8869648599206812e-07,0.0,1.0,0.7552490234375,5.2951848771837025,0,1.000000078780428,0.00021528500000000036,0.010439715348184109,0.044101715087890625,1.0003308057785034,0.01777072437107563,0.04970787465572357,0.13330688043411573,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
86,642.6,6.899,0.585060253739357,22.446664094924927,0.00039214595017256215,1.979207908675562e-07,0.0,1.0,0.7852783203125,5.2951848771837025,0,0.9999999954889063,0.00021778250000000038,0.010247847996652126,0.04508054628968239,1.000542402267456,0.017768656834959984,0.04970560967922211,0.13329912540958394,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
87,649.7,7.012,1.988236740231514,13.738481521606445,0.000395565883081872,2.0597208916228738e-07,0.0,1.0,0.7596435546875,5.2951848771837025,0,1.000000098027153,0.00022028000000000038,0.010190286673605442,0.045872367918491364,1.0007270574569702,0.01776409149169922,0.049708396196365356,0.1332819998788254,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
88,656.5,6.815,1.3285019844770432,16.123727083206177,0.00039545541221741587,2.1272362715762938e-07,0.0,1.0,0.787841796875,5.2951848771837025,0,1.0000000080035534,0.0002227775000000004,0.010339309461414814,0.046542927622795105,1.000954508781433,0.017760710790753365,0.049713134765625,0.1332693167640375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
89,663.8,7.343,0.8086583539843559,22.499356746673584,0.0003914095868822187,2.1886660661607493e-07,0.0,1.0,0.7578125,5.2951848771837025,0,0.9999999360450695,0.00022527500000000042,0.010688158683478832,0.04719051718711853,1.0010911226272583,0.017757907509803772,0.04971615970134735,0.13325879899580279,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
90,670.7,6.902,1.138041913509369,22.091984510421753,0.00038190399209270254,2.2555161294235404e-07,0.0,1.0,0.7777099609375,5.2951848771837025,0,0.9999999318861205,0.00022777250000000041,0.011328985914587975,0.04801054671406746,1.0011863708496094,0.017753496766090393,0.04971957206726074,0.13324224842778057,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
91,677.9,7.226,1.4849539399147034,22.684436559677124,0.00037108985998202115,2.3378255775696744e-07,0.0,1.0,0.7794189453125,5.2951848771837025,0,0.9999998851035278,0.00023027000000000044,0.011603251099586487,0.04892401769757271,1.0012708902359009,0.017749331891536713,0.049729544669389725,0.13322661855476448,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
92,685.3,7.311,1.3599126487970352,24.94148552417755,0.0003673308892757632,2.437624431195218e-07,0.0,1.0,0.76806640625,5.2951848771837025,0,0.9999998949751843,0.0002327675000000004,0.011762582696974277,0.0501769594848156,1.0012149810791016,0.017741624265909195,0.04975273832678795,0.13319768866579176,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
93,692.4,7.165,0.7549921199679375,14.722962260246277,0.000364669700502418,2.575350279698796e-07,0.0,1.0,0.774169921875,5.2951848771837025,0,1.0000001073058171,0.00023526500000000042,0.011794120073318481,0.051629677414894104,1.000813603401184,0.017729876562952995,0.04977944865822792,0.13315358261403631,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
94,699.6,7.16,1.214942753314972,23.266491174697876,0.0003674243635032326,2.7144338332618645e-07,0.0,1.0,0.767333984375,5.2951848771837025,0,1.0000001706780348,0.00023776250000000045,0.011448624543845654,0.052896831184625626,1.0005061626434326,0.017722439020872116,0.04979833588004112,0.13312565125050888,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
95,706.7,7.168,1.9674885123968124,9.459593832492828,0.00037252053152769804,2.853188121321182e-07,0.0,1.0,0.7626953125,5.2951848771837025,0,0.9999999377178009,0.00024026000000000044,0.011398491449654102,0.05428944528102875,1.0001314878463745,0.01771904155611992,0.04981293901801109,0.13311289027032625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
