epoch,time_total_sec,time_interval_sec,loss_vol,loss_bias,loss_l2,swaption_priced_frac,path_finite_frac,anchor_rmse_bp,recon_rmse_bps,nan_batches,gnorm_lam0,gnorm_scale,lr,lambda0_norm,lambda0_l1,sigma_scale_mean,sigma_s1,sigma_s2,sigma_s3,sigma_s4,lambda0_v1,lambda0_v2,lambda0_v3,lambda0_v4,fwd_bias_diag_bp,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
276,2410.7,8.849,2.861291527748108,3.775539994239807,9.507644563200301e-06,1.0,0.93157958984375,,,0,0.0,0.0,0.0004328205369078853,0.09756241738796234,0.13621585071086884,0.13214658200740814,0.18356209993362427,0.1594090461730957,0.10882452875375748,0.07679065316915512,0.018555307760834694,0.024048486724495888,-0.09270912408828735,0.0009029373759403825,-135.425,,,,,,,,,
277,2419.7,9.057,5.639995634555817,3.6880463361740112,9.532153853797354e-06,1.0,0.9337158203125,,,0,0.0,0.0,0.0004322557084239817,0.09768533706665039,0.1365663856267929,0.13190875947475433,0.1832774579524994,0.15874242782592773,0.10879415273666382,0.0768209770321846,0.018712934106588364,0.024072134867310524,-0.09279989451169968,0.000981420511379838,-208.2625,,,,,,,,,
278,2428.6,8.907,4.289925396442413,2.6099305897951126,9.544902923153131e-06,1.0,0.9326171875,,,0,0.0,0.0,0.0004316888873676427,0.09760087728500366,0.13675953447818756,0.13159765303134918,0.18313206732273102,0.1583602875471115,0.10789115726947784,0.07700709253549576,0.018574781715869904,0.024084728211164474,-0.0927305743098259,0.0013694503577426076,-120.54999999999998,,,,,,,,,
279,2437.4,8.719,5.7221362590789795,2.03366419672966,9.497743576503126e-06,1.0,0.92962646484375,,,0,0.0,0.0,0.00043112007993753256,0.09719320386648178,0.1364097148180008,0.1314936876296997,0.1835814267396927,0.15781261026859283,0.10734239220619202,0.07723832875490189,0.017960816621780396,0.024366654455661774,-0.09234266728162766,0.0017395830946043134,-121.07499999999999,,,,,,,,,
280,2445.0,7.662,6.3089412450790405,2.17081418633461,9.407957122675725e-06,1.0,0.93572998046875,,,0,0.0,0.0,0.0004305492923540382,0.09656428545713425,0.1359153687953949,0.13154302537441254,0.18453748524188995,0.15752939879894257,0.10710456967353821,0.07700066268444061,0.017252571880817413,0.02466459386050701,-0.09172514081001282,0.002273054327815771,-114.17500000000001,,,,,,,,,
281,2453.3,8.277,4.924986243247986,2.689208507537842,9.269230304198572e-06,1.0,0.929443359375,,,0,0.0,0.0,0.00042997653085920115,0.09594046324491501,0.13553915917873383,0.1315813660621643,0.1852252334356308,0.15757182240486145,0.1068955585360527,0.07663287222385406,0.016633208841085434,0.024891449138522148,-0.09110351651906967,0.002910987939685583,-72.9625,,,,,,,,,
282,2463.0,9.658,4.186895728111267,4.273798882961273,9.176963658319437e-06,1.0,0.92657470703125,,,0,0.0,0.0,0.0004294018017166495,0.09557033330202103,0.13525284826755524,0.131658673286438,0.18568259477615356,0.15781889855861664,0.10674265027046204,0.07639051228761673,0.016201689839363098,0.024983201175928116,-0.09075263887643814,0.0033153074327856302,-159.5625,,,,,,,,,
283,2471.6,8.613,4.890125215053558,4.208243906497955,9.11785878088267e-06,1.0,0.92767333984375,,,0,0.0,0.0,0.0004288251112115289,0.09544084221124649,0.13500307500362396,0.1316509246826172,0.18583311140537262,0.15781094133853912,0.1069299653172493,0.07602967321872711,0.016173776239156723,0.024436648935079575,-0.09075793623924255,0.003634706372395158,-138.1875,,,,,,,,,
284,2480.0,8.378,4.721603274345398,2.893432855606079,9.12172890821239e-06,1.0,0.9251708984375,,,0,0.0,0.0,0.00042824646565043446,0.09557250142097473,0.1351725459098816,0.13180837035179138,0.18573486804962158,0.15859530866146088,0.10729996860027313,0.07560331374406815,0.016369663178920746,0.023977406322956085,-0.09097468107938766,0.0038507848512381315,-119.05,,,,,,,,,
285,2489.1,9.113,4.586241364479065,2.927266091108322,9.125066299020546e-06,1.0,0.92437744140625,,,0,0.0,0.0,0.00042766587136134124,0.0954570546746254,0.13446247577667236,0.1321345865726471,0.18593335151672363,0.1593642383813858,0.10762488842010498,0.07561586052179337,0.01622147113084793,0.023214835673570633,-0.09107337892055511,0.003952785395085812,-123.3875,,,,,,,,,
286,2498.5,9.413,4.332687139511108,3.7415449619293213,9.13991470952169e-06,1.0,0.91925048828125,,,0,0.0,0.0,0.0004270833346935354,0.09584615379571915,0.13401584327220917,0.13218314945697784,0.18555209040641785,0.15956270694732666,0.1081342101097107,0.07548358291387558,0.01629433035850525,0.022243985906243324,-0.0917172059416771,0.0037603231612592936,-115.51250000000002,,,,,,,,,
287,2507.9,9.436,3.7687630355358124,2.9890426695346832,9.237347967427922e-06,1.0,0.9259033203125,,,0,0.0,0.0,0.0004264988620175446,0.09658776968717575,0.1342053860425949,0.13192474842071533,0.18494534492492676,0.15934285521507263,0.10816951096057892,0.07524124532938004,0.016798943281173706,0.0213958527892828,-0.09261579811573029,0.0033947923220694065,-147.8375,,,,,,,,,
288,2516.4,8.446,4.549236714839935,2.785917282104492,9.382038115290925e-06,1.0,0.930908203125,,,0,0.0,0.0,0.00042591245972506837,0.09720791131258011,0.13416936993598938,0.13187508285045624,0.18493635952472687,0.15925303101539612,0.10847073793411255,0.07484020292758942,0.01722380891442299,0.020420100539922714,-0.093413345515728,0.0031121147330850363,-120.5125,,,,,,,,,
289,2525.7,9.312,6.234012067317963,2.2155388593673706,9.491932132732472e-06,1.0,0.92755126953125,,,0,0.0,0.0,0.00042532413422890824,0.09783539921045303,0.1342785656452179,0.13196957111358643,0.18552908301353455,0.15870368480682373,0.10890722274780273,0.0747382789850235,0.017610011622309685,0.019657524302601814,-0.09416548162698746,0.0028455511201173067,-130.325,,,,,,,,,
290,2534.8,9.134,3.7670965790748596,2.6511905789375305,9.617419436835917e-06,1.0,0.92889404296875,,,0,0.0,0.0,0.0004247338919628976,0.0985071212053299,0.13456353545188904,0.13212744891643524,0.18627291917800903,0.15849289298057556,0.10913757234811783,0.07460639625787735,0.018055709078907967,0.018932906910777092,-0.09493265300989151,0.0026422764640301466,-106.825,,,,,,,,,
291,2543.6,8.787,4.327643513679504,3.0258310437202454,9.730468491397914e-06,1.0,0.93402099609375,,,0,0.0,0.0,0.00042414173938183126,0.09869801998138428,0.13435225188732147,0.1324705332517624,0.187050461769104,0.15926460921764374,0.10918348282575607,0.07438354939222336,0.017964359372854233,0.01828531175851822,-0.0952690914273262,0.0028334874659776688,-101.875,,,,,,,,,
292,2552.2,8.634,6.699065446853638,5.218241274356842,9.734255399962422e-06,1.0,0.93365478515625,,,0,0.0,0.0,0.0004235476829613951,0.09867163002490997,0.13395780324935913,0.1327405422925949,0.187774196267128,0.1599903553724289,0.10914306342601776,0.0740545392036438,0.017724359408020973,0.018147096037864685,-0.09531494975090027,0.002771411556750536,-124.1125,,,,,,,,,
293,2562.2,10.012,5.259606122970581,3.577686458826065,9.743853297550231e-06,1.0,0.9364013671875,,,0,0.0,0.0,0.0004229517291980948,0.09875474125146866,0.1337548792362213,0.13272295892238617,0.18722054362297058,0.16090404987335205,0.10902664810419083,0.07374059408903122,0.01763063669204712,0.017978617921471596,-0.09545248001813889,0.002693148795515299,-119.3375,,,,,,,,,
294,2571.6,9.388,7.739712476730347,2.3802687525749207,9.741302164911758e-06,1.0,0.93231201171875,,,0,0.0,0.0,0.0004223538846091853,0.09863002598285675,0.13354389369487762,0.1328074187040329,0.1873456984758377,0.16158166527748108,0.10883306711912155,0.07346920669078827,0.017369268462061882,0.018506847321987152,-0.09527842700481415,0.0023893562611192465,-99.97500000000001,,,,,,,,,
295,2581.7,10.049,4.60855370759964,3.0641663670539856,9.703545629236032e-06,1.0,0.92987060546875,,,0,0.0,0.0,0.0004217541557325992,0.09819190949201584,0.1332044154405594,0.13305070996284485,0.18799759447574615,0.1624378263950348,0.10843831300735474,0.07332912087440491,0.016761628910899162,0.019106490537524223,-0.09481175243854523,0.00252454518340528,-118.175,,,,,,,,,
296,2590.2,8.53,6.148307621479034,2.125731021165848,9.610333108867053e-06,1.0,0.9239501953125,,,0,0.0,0.0,0.00042115254912687553,0.09778305888175964,0.13326101005077362,0.13323235511779785,0.18850594758987427,0.1628131866455078,0.108383409678936,0.07322684675455093,0.015968993306159973,0.019774898886680603,-0.09436928480863571,0.003147831419482827,-89.3375,,,,,,,,,
297,2599.0,8.832,5.5948681235313416,4.4382598996162415,9.528123428026447e-06,1.0,0.92681884765625,,,0,0.0,0.0,0.0004205490713710876,0.0974157527089119,0.13315224647521973,0.133455291390419,0.18898355960845947,0.16269303858280182,0.10898712277412415,0.07315744459629059,0.015222406946122646,0.020143423229455948,-0.09401115030050278,0.0037752636708319187,-115.2375,,,,,,,,,
298,2608.2,9.138,4.489135235548019,3.5832592844963074,9.451587402509176e-06,1.0,0.93084716796875,,,0,0.0,0.0,0.00041994372906477154,0.09687072038650513,0.13265755772590637,0.1337113231420517,0.18968181312084198,0.1627131849527359,0.10935777425765991,0.073092520236969,0.014668244868516922,0.020312393084168434,-0.09348034113645554,0.0041965823620557785,-67.6875,,,,,,,,,
299,2618.1,9.966,3.5561076998710632,3.743456482887268,9.350142363473424e-06,1.0,0.92047119140625,,5.2951848771837025,0,2.0,1.9999998211860577,0.00041933652882785377,0.09648334980010986,0.13246063888072968,0.13380515575408936,0.189799502491951,0.16267313063144684,0.10974663496017456,0.07300134748220444,0.014525419101119041,0.020509589463472366,-0.09304974973201752,0.004375896416604519,-139.6625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
300,2627.7,9.527,6.151612758636475,4.4499266147613525,9.303740171162644e-06,1.0,0.92755126953125,,,0,0.0,0.0,0.00041872747730057887,0.09638933092355728,0.13247644901275635,0.13387933373451233,0.18943145871162415,0.1629050225019455,0.11024433374404907,0.0729365274310112,0.014641176909208298,0.020390523597598076,-0.09295486658811569,0.004489889834076166,-143.2375,,,,,,,,,
301,2637.4,9.779,3.303393065929413,2.0970919728279114,9.300889587393613e-06,1.0,0.91741943359375,,,0,0.0,0.0,0.0004181165811434367,0.0966525599360466,0.13243207335472107,0.13386547565460205,0.18859967589378357,0.16331003606319427,0.11065908521413803,0.07289309799671173,0.01485529076308012,0.019761258736252785,-0.09332955628633499,0.00448596989735961,-113.0625,,,,,,,,,
302,2646.1,8.698,6.274379670619965,3.3961160480976105,9.391346566189895e-06,1.0,0.927978515625,,,0,0.0,0.0,0.00041750384703708983,0.09725422412157059,0.13276821374893188,0.13357871770858765,0.18717780709266663,0.16341209411621094,0.11095473170280457,0.07277020812034607,0.015270993113517761,0.01906229741871357,-0.09403426945209503,0.004400662612169981,-84.88749999999999,,,,,,,,,
303,2654.8,8.674,7.005744814872742,3.6077986359596252,9.493694051343482e-06,1.0,0.9307861328125,,,0,0.0,0.0,0.00041688928168230025,0.09777168184518814,0.13279478251934052,0.1334252953529358,0.18622733652591705,0.16368360817432404,0.11116232722997665,0.07262792438268661,0.015123105607926846,0.01872752420604229,-0.09466554969549179,0.004278596490621567,-116.5375,,,,,,,,,
304,2664.3,9.465,4.000801265239716,4.246423959732056,9.60727402343764e-06,1.0,0.92425537109375,,,0,0.0,0.0,0.00041627289179985616,0.0984778106212616,0.13327784836292267,0.13323284685611725,0.18588070571422577,0.1637292355298996,0.11095097661018372,0.0723704844713211,0.014821663498878479,0.0188385471701622,-0.09542388468980789,0.004193759523332119,-120.05000000000001,,,,,,,,,
305,2674.8,10.535,3.829814910888672,3.7287790179252625,9.759397244124557e-06,1.0,0.91912841796875,,,0,0.0,0.0,0.00041565468413049867,0.09930866956710815,0.13390851020812988,0.1328953504562378,0.18525460362434387,0.1634558141231537,0.11083272099494934,0.07203823328018188,0.014650097116827965,0.01879861205816269,-0.09631738066673279,0.004142425023019314,-106.35,,,,,,,,,
306,2683.6,8.786,6.193931937217712,2.07335202395916,9.93224034573359e-06,1.0,0.92523193359375,,,0,0.0,0.0,0.00041503466543484774,0.10007815062999725,0.13448408246040344,0.13293792307376862,0.1852511167526245,0.16362833976745605,0.11124976724386215,0.07162246108055115,0.014441465958952904,0.019119350239634514,-0.09709198027849197,0.003831284586340189,-125.3125,,,,,,,,,
307,2692.6,8.983,5.460316777229309,3.118217498064041,1.0055441634904128e-05,1.0,0.92852783203125,,,0,0.0,0.0,0.0004144128424933285,0.10059541463851929,0.13492418825626373,0.1331406682729721,0.18553414940834045,0.16388201713562012,0.11189494282007217,0.07125159353017807,0.01433596108108759,0.01930563896894455,-0.09761005640029907,0.0036725199315696955,-86.44999999999999,,,,,,,,,
308,2701.5,8.946,4.6205116510391235,2.8370446264743805,1.015246721181029e-05,1.0,0.92962646484375,,,0,0.0,0.0,0.00041378922210609693,0.10090136528015137,0.13489562273025513,0.133352592587471,0.1858655959367752,0.16408436000347137,0.11217468976974487,0.07128572463989258,0.013941937126219273,0.019585266709327698,-0.09793538600206375,0.0034330294001847506,-157.8625,,,,,,,,,
309,2709.5,7.968,5.297021150588989,3.3720149397850037,1.0184805205426528e-05,1.0,0.930419921875,,,0,0.0,0.0,0.0004131638110929658,0.1010342463850975,0.13488459587097168,0.13335511088371277,0.1863362193107605,0.16401542723178864,0.11197396367788315,0.07109486311674118,0.013571713119745255,0.019775718450546265,-0.09808533638715744,0.0034518204629421234,-109.88750000000002,,,,,,,,,
310,2717.7,8.197,7.2931147813797,2.3680692315101624,1.0235505897071562e-05,1.0,0.929931640625,,,0,0.0,0.0,0.0004125366162933297,0.10133705288171768,0.13522379100322723,0.1329112946987152,0.18591901659965515,0.16365976631641388,0.11133717000484467,0.07072920352220535,0.013601185753941536,0.01985863596200943,-0.09837876260280609,0.0033851969055831432,-67.875,,,,,,,,,
311,2726.8,9.126,6.282885909080505,3.695821136236191,1.028448286888306e-05,1.0,0.924072265625,,,0,0.0,0.0,0.00041190764456609043,0.10155095905065536,0.13564640283584595,0.13251790404319763,0.1853766292333603,0.16307932138442993,0.11120272427797318,0.07041295617818832,0.013719736598432064,0.019674057140946388,-0.09861051291227341,0.003642098046839237,-99.23750000000001,,,,,,,,,
312,2735.1,8.281,5.644470363855362,1.9420755505561829,1.0334926628274843e-05,1.0,0.9278564453125,,,0,0.0,0.0,0.00041127690278958205,0.10188528895378113,0.1363445371389389,0.13229018449783325,0.1853215992450714,0.16256973147392273,0.11113699525594711,0.07013243436813354,0.014084195718169212,0.019388267770409584,-0.09894925355911255,0.003922820091247559,-123.51250000000002,,,,,,,,,
313,2744.0,8.866,5.45027494430542,3.2926356196403503,1.0416727718620677e-05,1.0,0.9237060546875,,,0,0.0,0.0,0.00041064439786149575,0.10243276506662369,0.13696162402629852,0.1320064812898636,0.18518434464931488,0.16185115277767181,0.11114981770515442,0.06984061747789383,0.014294171705842018,0.018952246755361557,-0.09955738484859467,0.0041578300297260284,-147.77499999999998,,,,,,,,,
314,2752.2,8.237,7.013127565383911,2.0512328445911407,1.0535949058976257e-05,1.0,0.93212890625,,,0,0.0,0.0,0.0004100101366988038,0.10303319990634918,0.13769115507602692,0.1317490190267563,0.18495264649391174,0.16140685975551605,0.11150636523962021,0.06913021206855774,0.014636147767305374,0.018464161083102226,-0.10020719468593597,0.004383651539683342,-50.3125,,,,,,,,,
315,2761.1,8.929,3.6342304348945618,3.7092506289482117,1.0662813792805537e-05,1.0,0.9227294921875,,,0,0.0,0.0,0.00040937412623768486,0.10358206927776337,0.1383545994758606,0.13143040239810944,0.18433503806591034,0.16127432882785797,0.11160001158714294,0.06851223111152649,0.015104067511856556,0.017744626849889755,-0.1008179783821106,0.004687935579568148,-127.73750000000001,,,,,,,,,
316,2771.4,10.247,3.160773515701294,2.888061970472336,1.077015076589305e-05,1.0,0.9212646484375,,,0,0.0,0.0,0.00040873637343344734,0.10408560186624527,0.13905486464500427,0.13102839887142181,0.18358390033245087,0.1609809845685959,0.11135878413915634,0.06818989664316177,0.015560833737254143,0.01709771901369095,-0.10136065632104874,0.005035655107349157,-102.23750000000001,,,,,,,,,
317,2780.6,9.215,5.729947149753571,3.0235055088996887,1.0871949598367792e-05,1.0,0.93060302734375,,,0,0.0,0.0,0.00040809688526045375,0.1045120432972908,0.1397036910057068,0.13073481619358063,0.18279004096984863,0.1608285903930664,0.11137325316667557,0.0679474025964737,0.016006238758563995,0.01634303666651249,-0.1018279492855072,0.00552647328004241,-119.51249999999999,,,,,,,,,
318,2790.4,9.778,3.7157524824142456,3.7022641003131866,1.0935689033431117e-05,1.0,0.93109130859375,,,0,0.0,0.0,0.0004074556687120443,0.10469283908605576,0.14004790782928467,0.1305747926235199,0.1825614720582962,0.16049231588840485,0.11155236512422562,0.06769302487373352,0.016162371262907982,0.015869006514549255,-0.10203824192285538,0.005978293251246214,-94.52499999999999,,,,,,,,,
319,2800.3,9.9,4.503957122564316,3.68932181596756,1.0982330877595814e-05,1.0,0.92486572265625,,,0,0.0,0.0,0.00040681273080046045,0.10502595454454422,0.14049756526947021,0.13030517101287842,0.1817179173231125,0.1601668745279312,0.11184128373861313,0.06749460846185684,0.016418758779764175,0.015365438535809517,-0.10239563137292862,0.006317734718322754,-160.33749999999998,,,,,,,,,
320,2808.4,8.151,5.9361279010772705,2.1184215545654297,1.1039591299777385e-05,1.0,0.93133544921875,,,0,0.0,0.0,0.0004061680785567682,0.10505456477403641,0.14088037610054016,0.13006621599197388,0.18126830458641052,0.16002394258975983,0.1115647628903389,0.06740783154964447,0.01659795269370079,0.015096490271389484,-0.1024065688252449,0.006779379211366177,-113.3125,,,,,,,,,
321,2818.1,9.712,4.169412553310394,3.4143160581588745,1.1035720262952964e-05,1.0,0.93475341796875,,,0,0.0,0.0,0.0004055217190307811,0.10502070933580399,0.141428142786026,0.12986718118190765,0.1808559149503708,0.1602669060230255,0.1110578179359436,0.0672881081700325,0.016835248097777367,0.015054186806082726,-0.10230844467878342,0.007230273447930813,-182.25,,,,,,,,,
322,2827.2,9.024,3.7105380296707153,3.35594043135643,1.1051639830839122e-05,1.0,0.93768310546875,,,0,0.0,0.0,0.0004048736592909835,0.10536841303110123,0.14268642663955688,0.1295936405658722,0.180428609251976,0.160440132021904,0.11046523600816727,0.0670405924320221,0.01722669042646885,0.015221006236970425,-0.10254180431365967,0.007696930784732103,-152.425,,,,,,,,,
323,2836.1,8.904,4.210652112960815,3.0790922939777374,1.1110874766018242e-05,1.0,0.93524169921875,,,0,0.0,0.0,0.0004042239064244528,0.10540502518415451,0.14355169236660004,0.1294768750667572,0.18012447655200958,0.1606067568063736,0.11033865064382553,0.06683759391307831,0.01728108711540699,0.01563188247382641,-0.10247211158275604,0.00816661398857832,-183.4625,,,,,,,,,
