epoch,time_total_sec,time_interval_sec,loss_vol,loss_bias,loss_l2,loss_A,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm_lam0,gnorm_A,gnorm_scale,lr,lambda0_norm,A_norm,A_frob,sigma_scale_mean,sigma_s1,sigma_s2,sigma_s3,sigma_s4,lambda0_v1,lambda0_v2,lambda0_v3,lambda0_v4,fwd_bias_diag_bp,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
62,735.7,13.452,0.13542400300502777,0.8508694469928741,0.0001438474173482973,4.0074591112215785e-07,1.0,0.9998779296875,,0,0.0,0.0,0.0,0.0001994296735620926,0.37928247451782227,0.020240655168890953,0.020240655168890953,0.027231678366661072,0.022740697488188744,0.043169211596250534,0.015402398072183132,0.027614405378699303,0.09421363472938538,0.3506733477115631,0.002399377292022109,0.10955110192298889,61.35,,,,,,,,,
63,747.8,12.098,0.4436744889244437,0.6082767248153687,0.00014383749294211157,4.160053350688031e-07,1.0,0.998291015625,,0,0.0,0.0,0.0,0.00019939462007072218,0.37923160195350647,0.020659523084759712,0.020659523084759712,0.02720647305250168,0.02268446609377861,0.04316810145974159,0.01538880169391632,0.027584519237279892,0.09432781487703323,0.3505132496356964,0.0025752224028110504,0.109784796833992,13.975,,,,,,,,,
64,759.9,12.161,1.6523999888449907,0.7227426916360855,0.0001438135077478364,4.3180411779530914e-07,1.0,0.99652099609375,,0,0.0,0.0,0.0,0.00019935852450129627,0.37922412157058716,0.020962120965123177,0.020962120965123177,0.027183229103684425,0.022647535428404808,0.043158963322639465,0.015364503487944603,0.027561910450458527,0.0943707823753357,0.350447416305542,0.0027164698112756014,0.10992879420518875,31.062500000000004,,,,,,,,,
65,771.9,11.984,1.0002984032034874,0.6945088356733322,0.00014381051369127817,4.429024613727961e-07,1.0,0.99591064453125,,0,0.0,0.0,0.0,0.00019932138723244034,0.3792021572589874,0.021101702004671097,0.021101702004671097,0.027191992849111557,0.02260579727590084,0.043176889419555664,0.015374815091490746,0.027610469609498978,0.0943756029009819,0.3503566086292267,0.0029460068326443434,0.11013219505548477,13.037500000000003,,,,,,,,,
66,783.6,11.714,0.2676616981625557,0.8606729283928871,0.0001437776372767985,4.468746865882167e-07,1.0,0.997802734375,,0,0.0,0.0,0.0,0.00019928320865370678,0.3791263699531555,0.02126728557050228,0.02126728557050228,0.02719435654580593,0.02255699411034584,0.043193891644477844,0.015385500155389309,0.027641043066978455,0.09456633031368256,0.350149929523468,0.003089201869443059,0.11036071926355362,10.412499999999998,,,,,,,,,
67,795.5,11.845,0.343480970710516,1.1457464545965195,0.00014369812197401188,4.583436563621035e-07,1.0,0.99871826171875,,0,0.0,0.0,0.0,0.00019924398916557076,0.37898513674736023,0.02168286219239235,0.02168286219239235,0.02719433791935444,0.022514455020427704,0.043223023414611816,0.015382228419184685,0.0276576429605484,0.09478561580181122,0.34982162714004517,0.003338195849210024,0.11072086542844772,-67.775,,,,,,,,,
68,807.0,11.55,0.6500248461961746,0.8365997597575188,0.000143613029649714,4.769548098693122e-07,1.0,0.99749755859375,,0,0.0,0.0,0.0,0.00019920372917942621,0.37896406650543213,0.022065691649913788,0.022065691649913788,0.027173064649105072,0.022437794134020805,0.0432174913585186,0.0153617849573493,0.027675189077854156,0.09495126456022263,0.34962746500968933,0.0036384747363626957,0.11110991984605789,-26.212499999999995,,,,,,,,,
69,818.9,11.812,0.864992500282824,0.6289408728480339,0.00014363347872858867,4.920643590367035e-07,1.0,0.99920654296875,,0,0.0,0.0,0.0,0.00019916242911758127,0.3790542483329773,0.02238418534398079,0.02238418534398079,0.02713785693049431,0.022346368059515953,0.043197907507419586,0.015339489094913006,0.027667667716741562,0.09501317888498306,0.3496289551258087,0.0038440448697656393,0.11135268211364746,29.5375,,,,,,,,,
70,830.7,11.817,0.22738685086369514,1.0600223243236542,0.00014370451026479714,5.085992995645938e-07,1.0,0.9996337890625,,0,0.0,0.0,0.0,0.00019912008941325407,0.3791316747665405,0.022853264585137367,0.022853264585137367,0.027069896459579468,0.02226180210709572,0.04312955215573311,0.015302034094929695,0.027586203068494797,0.09501174092292786,0.3496619462966919,0.003992945421487093,0.11150868237018585,41.6,,,,,,,,,
71,842.8,12.1,0.4403866417706013,0.7442269921302795,0.00014376840044860728,5.310336632646795e-07,1.0,0.99774169921875,,0,0.0,0.0,0.0,0.00019907671051056812,0.3792303800582886,0.023335888981819153,0.023335888981819153,0.02697070688009262,0.022181028500199318,0.04300053045153618,0.015240386128425598,0.02746087871491909,0.09504346549510956,0.3497775197029114,0.003946409095078707,0.11145639419555664,49.8125,,,,,,,,,
72,855.8,13.038,0.33738426864147186,0.911436915397644,0.00014385563190444373,5.511586209649977e-07,1.0,0.99981689453125,,0,0.0,0.0,0.0,0.00019903229286454753,0.37934187054634094,0.023721283301711082,0.023721283301711082,0.02690340392291546,0.022141147404909134,0.04289499297738075,0.015208066441118717,0.027369409799575806,0.0948287844657898,0.3499549329280853,0.003990430850535631,0.11146016418933868,26.4125,,,,,,,,,
73,867.2,11.344,0.3937048278748989,0.6928449273109436,0.00014392431694432162,5.69795261640138e-07,1.0,0.999267578125,,0,0.0,0.0,0.0,0.0001989868369411124,0.3794158399105072,0.024127108976244926,0.024127108976244926,0.02685772441327572,0.022104537114501,0.0428282730281353,0.015196873806416988,0.027301214635372162,0.09469960629940033,0.3500754237174988,0.0039963554590940475,0.11144314706325531,-4.6625,,,,,,,,,
74,888.2,21.063,0.15211760438978672,0.5754008516669273,0.00014396988990483806,5.906302220637372e-07,1.0,0.99957275390625,,0,0.0,0.0,0.0,0.00019894034321707386,0.37948113679885864,0.024574656039476395,0.024574656039476395,0.0268172025680542,0.02206282690167427,0.04277653619647026,0.015176546759903431,0.027252893894910812,0.0946277529001236,0.35014939308166504,0.004066468682140112,0.1114916279911995,52.875,,,,,,,,,
75,911.7,23.445,0.18336176360026002,0.6854089200496674,0.00014404975445359014,6.083600254669363e-07,1.0,0.9984130859375,,0,0.0,0.0,0.0,0.00019889281218012905,0.37962764501571655,0.02481168881058693,0.02481168881058693,0.026787733659148216,0.02203742414712906,0.04273754358291626,0.015152922831475735,0.027223041281104088,0.09442419558763504,0.35036179423332214,0.004160883836448193,0.11149221658706665,76.7875,,,,,,,,,
76,932.1,20.415,0.347174602560699,0.876716636121273,0.00014411753727472387,6.225817088534313e-07,1.0,0.99945068359375,,0,0.0,0.0,0.0,0.00019884424432885613,0.3796364665031433,0.025200052186846733,0.025200052186846733,0.02676916867494583,0.022019824013113976,0.04271341860294342,0.015137439593672752,0.02720598876476288,0.09422267973423004,0.3503659963607788,0.004501589108258486,0.11166614294052124,-23.1375,,,,,,,,,
77,953.4,21.323,0.2773472759872675,0.6695105656981468,0.00014411600204766728,6.431753121205475e-07,1.0,0.9981689453125,,0,0.0,0.0,0.0,0.0001987946401727088,0.3795846700668335,0.02566847950220108,0.02566847950220108,0.026753868907690048,0.022000009194016457,0.04271324723958969,0.015114495530724525,0.027187729254364967,0.09399718046188354,0.35030362010002136,0.004839450120925903,0.11186156421899796,-21.312500000000004,,,,,,,,,
78,974.0,20.586,0.3145526731386781,1.022371456027031,0.00014408506831387058,6.702350106024824e-07,1.0,0.99981689453125,,0,0.0,0.0,0.0,0.00019874400023201126,0.3796044886112213,0.02628633938729763,0.02628633938729763,0.026735667139291763,0.02197672240436077,0.04271427541971207,0.015085767023265362,0.027165906503796577,0.09367305785417557,0.3503797650337219,0.005105627700686455,0.11195039749145508,70.3375,,,,,,,,,
79,994.5,20.549,0.45069311978295445,0.7093944549560547,0.00014411663505597971,7.033682010160192e-07,1.0,0.9984130859375,,0,0.0,0.0,0.0,0.00019869232503795243,0.379630982875824,0.026915477588772774,0.026915477588772774,0.02669106423854828,0.02190217934548855,0.042685892432928085,0.015037726610898972,0.02713845856487751,0.09357752650976181,0.35042715072631836,0.0052443514578044415,0.11196531355381012,-1.2749999999999977,,,,,,,,,
80,1014.8,20.302,1.35457553435117,0.7002244964241982,0.00014411558731808327,7.369828836090164e-07,1.0,0.99810791015625,,0,0.0,0.0,0.0,0.00019863961513258072,0.379643052816391,0.027505725622177124,0.027505725622177124,0.026638686656951904,0.0218177679926157,0.042654018849134445,0.01499213371425867,0.02709082141518593,0.09354019910097122,0.35044360160827637,0.005350333638489246,0.11198095977306366,-16.587500000000002,,,,,,,,,
81,1036.2,21.356,1.0357338599860668,0.951266884803772,0.00014415098485187627,7.68619344171384e-07,1.0,0.9986572265625,,0,0.0,0.0,0.0,0.00019858587106879808,0.3797024190425873,0.028107289224863052,0.028107289224863052,0.026576168835163116,0.021722964942455292,0.04260791465640068,0.014955290593206882,0.027018513530492783,0.09348360449075699,0.35053133964538574,0.00538208382204175,0.11195337027311325,45.862500000000004,,,,,,,,,
82,1056.1,19.941,0.5448077851906419,0.655165508389473,0.00014417451166082174,8.047852730896921e-07,1.0,0.9981689453125,,0,0.0,0.0,0.0,0.0001985310934103543,0.3796815872192383,0.02880994789302349,0.02880994789302349,0.02652217261493206,0.021620256826281548,0.042594123631715775,0.014913368038833141,0.02696094661951065,0.09346074610948563,0.35048091411590576,0.005502219311892986,0.112053781747818,16.35,,,,,,,,,
83,1070.7,14.59,0.7461240182165056,0.5818020179867744,0.00014414307952392846,8.438268679356042e-07,1.0,0.99951171875,,0,0.0,0.0,0.0,0.00019847528273184107,0.37960943579673767,0.02946634776890278,0.02946634776890278,0.026479244232177734,0.021532302722334862,0.04260215535759926,0.014871378429234028,0.026911137625575066,0.09338157624006271,0.35034897923469543,0.0057616387493908405,0.11227460205554962,12.499999999999998,,,,,,,,,
84,1090.0,19.272,0.28307964000850916,0.7509056404232979,0.0001440910309611354,8.821515109502798e-07,1.0,0.99835205078125,,0,0.0,0.0,0.0,0.00019841843961868606,0.37959668040275574,0.030032003298401833,0.030032003298401833,0.02642732672393322,0.021434901282191277,0.04258815199136734,0.014822671189904213,0.0268635842949152,0.0933796688914299,0.3503083288669586,0.00588646624237299,0.11235344409942627,15.774999999999999,,,,,,,,,
85,1110.1,20.151,0.7957688793540001,0.5113172605633736,0.00014411690790439025,9.115439354445698e-07,1.0,0.99908447265625,,0,0.0,0.0,0.0,0.00019836056466714656,0.3796830177307129,0.030419301241636276,0.030419301241636276,0.026369286701083183,0.02134554646909237,0.04255588352680206,0.014781436882913113,0.026794278994202614,0.09326350688934326,0.35042959451675415,0.005947432480752468,0.11236032098531723,-9.399999999999999,,,,,,,,,
86,1128.8,18.617,0.477120541036129,0.5996775031089783,0.00014417934653465636,9.336868771470108e-07,1.0,0.99658203125,,0,0.0,0.0,0.0,0.00019830165848430345,0.37973713874816895,0.030781757086515427,0.030781757086515427,0.026296503841876984,0.021254952996969223,0.04250019043684006,0.014692824333906174,0.02673804946243763,0.09324463456869125,0.3504878580570221,0.005962969269603491,0.11237634718418121,23.4125,,,,,,,,,
87,1147.7,18.979,1.0500589832663536,0.6975924372673035,0.00014421253945329227,9.552524318223732e-07,1.0,0.9957275390625,,0,0.0,0.0,0.0,0.00019824172168805474,0.379791259765625,0.0310607198625803,0.0310607198625803,0.026223503053188324,0.02114669233560562,0.042388882488012314,0.014622539281845093,0.026735901832580566,0.093357615172863,0.3505038321018219,0.005976279731839895,0.11241482198238373,20.4625,,,,,,,,,
88,1163.9,16.151,0.9381491057574749,0.6908901855349541,0.00014425881818169728,9.66576891414661e-07,1.0,0.995361328125,,0,0.0,0.0,0.0,0.00019818075490710905,0.37984469532966614,0.031151525676250458,0.031151525676250458,0.02614906057715416,0.021034540608525276,0.04221877455711365,0.014575662091374397,0.026767268776893616,0.09341789782047272,0.3504943549633026,0.006106057204306126,0.11256776005029678,46.1375,,,,,,,,,
89,1188.0,24.112,0.8616854958236217,0.9691925048828125,0.00014426281995838508,9.795073481200234e-07,1.0,0.9986572265625,,0,0.0,0.0,0.0,0.00019811875878097905,0.37977662682533264,0.03156206011772156,0.03156206011772156,0.026060737669467926,0.02092587575316429,0.04206014424562454,0.014502037316560745,0.026754897087812424,0.0935741439461708,0.3502964675426483,0.006307272240519524,0.11281299591064453,-27.799999999999997,,,,,,,,,
90,1207.0,18.981,1.143041718751192,0.9894937351346016,0.00014422679669223726,1.0067545872516348e-06,1.0,0.9976806640625,,0,0.0,0.0,0.0,0.0001980557339599748,0.3797994554042816,0.03202817589044571,0.03202817589044571,0.025960369035601616,0.02080467715859413,0.04191591963171959,0.01441626064479351,0.026704616844654083,0.09372510761022568,0.350250780582428,0.006376263219863176,0.1129024401307106,15.987500000000002,,,,,,,,,
91,1223.4,16.396,0.9639346795156598,0.48049604147672653,0.00014426300913328305,1.0386868893874635e-06,1.0,0.99847412109375,,0,0.0,0.0,0.0,0.00019799168110519677,0.3798564672470093,0.032550644129514694,0.032550644129514694,0.02586435340344906,0.020679492503404617,0.041797034442424774,0.014342579990625381,0.026638304814696312,0.09395568817853928,0.3502461314201355,0.006386362481862307,0.1129165068268776,-29.825,,,,,,,,,
92,1246.8,23.405,0.42589109390974045,0.8298952877521515,0.00014433149772230536,1.0699523329549265e-06,1.0,0.999267578125,,0,0.0,0.0,0.0,0.00019792660088852916,0.3800184726715088,0.03300784155726433,0.03300784155726433,0.025807494297623634,0.020622285082936287,0.04173123836517334,0.014301215298473835,0.0265752375125885,0.0939820408821106,0.35041770339012146,0.006330819800496101,0.1129104271531105,33.97500000000001,,,,,,,,,
93,1266.5,19.731,0.34260021708905697,0.5153160020709038,0.00014442684187088162,1.103924773815379e-06,1.0,0.99920654296875,,0,0.0,0.0,0.0,0.00019786049399263267,0.38005316257476807,0.03357616066932678,0.03357616066932678,0.02577262744307518,0.02059299871325493,0.04169284179806709,0.01427488960325718,0.026529783383011818,0.09385789930820465,0.3504154086112976,0.006593457423150539,0.11312241852283478,-6.587499999999999,,,,,,,,,
94,1283.6,17.121,0.7069503678940237,0.528127409517765,0.00014445625856751576,1.1409852902488637e-06,1.0,0.9967041015625,,0,0.0,0.0,0.0,0.0001977933611109373,0.38010865449905396,0.034098878502845764,0.034098878502845764,0.0257094893604517,0.02054704539477825,0.04156661033630371,0.01427527703344822,0.02644902653992176,0.09381140768527985,0.35043758153915405,0.006809479556977749,0.11326580494642258,-5.5625,,,,,,,,,
95,1305.9,22.216,0.6500157611444592,0.7289734184741974,0.00014448809815803543,1.1759933329358319e-06,1.0,0.99713134765625,,0,0.0,0.0,0.0,0.00019772520294763525,0.3801422417163849,0.03456145524978638,0.03456145524978638,0.02565048262476921,0.020506102591753006,0.04143460839986801,0.014290315099060535,0.026370903477072716,0.09382990747690201,0.35044801235198975,0.006922092288732529,0.11332408338785172,24.987499999999997,,,,,,,,,
96,1326.8,20.902,0.23280957713723183,0.7852723151445389,0.0001444845402147621,1.2045296102769498e-06,1.0,0.999755859375,,0,0.0,0.0,0.0,0.0001976560202176734,0.3800643980503082,0.03496140241622925,0.03496140241622925,0.025625232607126236,0.02045455388724804,0.04138382151722908,0.014315618202090263,0.02634694054722786,0.09381657838821411,0.3502754271030426,0.007151936646550894,0.11359294503927231,23.974999999999994,,,,,,,,,
97,1343.4,16.616,0.7039205264300108,0.5614123195409775,0.0001444516165065579,1.2324912290750945e-06,1.0,0.99798583984375,,0,0.0,0.0,0.0,0.0001975858136467458,0.38009360432624817,0.03531260788440704,0.03531260788440704,0.02560698613524437,0.02041701227426529,0.041347015649080276,0.014333144761621952,0.026330770924687386,0.09367913752794266,0.3502586781978607,0.007442784029990435,0.1138368770480156,53.425,,,,,,,,,
98,1366.2,22.815,1.0691475383937359,1.0258100107312202,0.0001444962981622666,1.2534708844214038e-06,1.0,0.9989013671875,,0,0.0,0.0,0.0,0.00019751458397128626,0.3802003562450409,0.035577110946178436,0.035577110946178436,0.025583896785974503,0.02036920376121998,0.041299350559711456,0.014355689287185669,0.026311341673135757,0.09360399842262268,0.35032472014427185,0.007668355945497751,0.11403679102659225,14.4375,,,,,,,,,
99,1386.2,20.062,1.0644321665167809,0.620416596531868,0.00014457957149716094,1.2722336180104321e-06,1.0,0.99700927734375,5.2951848771837025,0,1.999999701976754,1.5039098169854208,0.021214452393245608,0.00019744233193846026,0.3802618980407715,0.035880714654922485,0.035880714654922485,0.025518493726849556,0.020309600979089737,0.04111957177519798,0.014308943413197994,0.026335855945944786,0.09362424165010452,0.3503064811229706,0.00791998952627182,0.11426402628421783,-6.449999999999999,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
100,1404.2,17.931,0.5154822114855051,0.5766878351569176,0.00014457495126407593,1.3006800259063311e-06,1.0,0.998291015625,,0,0.0,0.0,0.0,0.0001973690583061575,0.3801921606063843,0.03639557585120201,0.03639557585120201,0.02545071952044964,0.020235033705830574,0.04097806289792061,0.014255931600928307,0.026333848014473915,0.09381335228681564,0.35008975863456726,0.00819848570972681,0.1145211011171341,-22.162499999999998,,,,,,,,,
101,1423.2,18.975,1.4171086330898106,0.7010141313076019,0.0001445446177967824,1.3406476000454859e-06,1.0,0.99713134765625,,0,0.0,0.0,0.0,0.0001972947638429837,0.3802139163017273,0.03698469325900078,0.03698469325900078,0.025360530242323875,0.020114805549383163,0.04086845740675926,0.014183326624333858,0.026275528594851494,0.09414689987897873,0.35002076625823975,0.008192592300474644,0.11453089863061905,27.05,,,,,,,,,
102,1443.7,20.557,0.7079758197069168,0.5918374061584473,0.00014457822544500232,1.385945012088996e-06,1.0,0.99737548828125,,0,0.0,0.0,0.0,0.0001972194493282526,0.38031384348869324,0.03756341338157654,0.03756341338157654,0.025290343910455704,0.020014695823192596,0.04080533608794212,0.0141283068805933,0.026213038712739944,0.09440737962722778,0.35008347034454346,0.008116538636386395,0.11446207016706467,-11.587499999999999,,,,,,,,,
103,1463.2,19.449,0.2410421702079475,0.7796111479401588,0.00014468354129348882,1.4223273296920524e-06,1.0,0.9991455078125,,0,0.0,0.0,0.0,0.00019714311555197784,0.3804573118686676,0.03794702887535095,0.03794702887535095,0.02525470219552517,0.019970275461673737,0.04080580174922943,0.01407164242118597,0.026171086356043816,0.09444806724786758,0.3502737581729889,0.00806217361241579,0.1143268421292305,30.7625,,,,,,,,,
104,1480.2,17.068,1.1032761186361313,1.0335095524787903,0.00014478097000392154,1.4516727162572352e-06,1.0,0.9957275390625,,0,0.0,0.0,0.0,0.00019706576331486461,0.3805629312992096,0.038339581340551376,0.038339581340551376,0.025246642529964447,0.019914822652935982,0.04093003273010254,0.014038341119885445,0.026103375479578972,0.09451421350240707,0.35043561458587646,0.0079440763220191,0.11413589119911194,46.7875,,,,,,,,,
