epoch,time_total_sec,time_interval_sec,loss_total,loss_recon,loss_price,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,nan_batches,grad_norm_total,gnorm_H,gnorm_K,gnorm_G,gnorm_enc,gnorm_R,lr_H,lr_K,lr_G,lr_enc,lr_R,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD,torch_version,python_version,numpy_version
56,3110.3,54.872,15450.349140646766,0.0001891560145324337,51501.16317163584,0.0001891560145324337,0.013753400108061777,139.16962432861328,1470,0,0,0.9999999723619336,0.05533321197045054,0.08999280705968501,0.8736850493711089,1.6892470257235467e-11,0.4748830482969701,0.001,0.0001,0.0005,0.001,0.001,175.21624755859375,107.0833740234375,146.3738250732422,158.69500732421875,188.21295166015625,111.03234100341797,136.56158447265625,114.9132080078125,114.43807983398438,2.11.0+cpu,3.13.3,2.2.5
57,3163.7,53.4,25332.859500252922,0.0002275989119471906,84442.86424218003,0.0002275989119471906,0.015086381671798928,134.39573330349393,1470,0,0,1.0000000271562253,0.01389683380265601,0.017438795905830407,0.14343387582916584,1.0966814534357402e-11,0.9894086840050935,0.001,0.0001,0.0005,0.001,0.001,189.3172607421875,112.06356048583984,135.31874084472656,145.70416259765625,166.50860595703125,118.46292877197266,127.8099594116211,100.69268035888672,113.68370056152344,2.11.0+cpu,3.13.3,2.2.5
58,3220.0,56.271,11237.55239054436,0.00018834609846777732,37458.50734066087,0.00018834609846777732,0.013723924310042566,135.66600630018448,1470,0,0,1.0000000006569536,0.02451574610791303,0.006335634458434809,0.28058578950054097,7.812099099167622e-12,0.959494895230322,0.001,0.0001,0.0005,0.001,0.001,184.1072998046875,109.78646850585938,138.7853240966797,149.89498901367188,173.94093322753906,115.35806274414062,130.4241485595703,105.28019714355469,113.41663360595703,2.11.0+cpu,3.13.3,2.2.5
59,3275.9,55.885,19085.86378475689,0.00019120043776304395,63619.54531185485,0.00019120043776304395,0.013827524643371421,136.868654039171,1470,0,1,0.9999999872280226,0.025659105478706094,0.04139756277306965,0.3827089125749645,8.753198081545767e-11,0.9225842589130904,0.001,0.0001,0.0005,0.001,0.001,180.4377899169922,108.46796417236328,141.6097869873047,153.2181854248047,179.51129150390625,113.39703369140625,132.6549530029297,108.93416595458984,113.58671569824219,2.11.0+cpu,3.13.3,2.2.5
60,3336.1,60.173,32093.902276422083,0.00020791177732755995,106979.67356170103,0.00020791177732755995,0.014419146206608766,148.37037743462457,1470,0,1,1.0000000185079043,0.03001522847250187,0.031495024632644704,0.27779696537398324,2.190252536673016e-10,0.9596541212999335,0.001,0.0001,0.0005,0.001,0.001,162.51971435546875,107.56147766113281,162.1366729736328,176.08892822265625,213.32467651367188,108.45024871826172,150.3131103515625,134.06857299804688,120.8699951171875,2.11.0+cpu,3.13.3,2.2.5
61,3396.3,60.185,47748.68336362143,0.0002934285069714446,159162.27690064308,0.0002934285069714446,0.017129755017846714,169.84533013237848,1470,0,0,0.9999999457141072,0.027963154695226852,0.03820774520838623,0.32290409160427214,1.0103048536945337e-11,0.9452465653145845,0.001,0.0001,0.0005,0.001,0.001,149.54248046875,120.49072265625,192.16172790527344,207.85162353515625,254.16781616210938,116.84132385253906,178.1742706298828,168.61123657226562,140.7667694091797,2.11.0+cpu,3.13.3,2.2.5
62,3454.0,57.699,18960.03711451879,0.0002427075632774987,63200.12290603742,0.0002427075632774987,0.015579074532124773,132.45709482828778,1470,0,0,0.9999999800064794,0.006794852266956272,0.009965720448921994,0.05139415975566651,1.531201708245817e-11,0.9986055851809424,0.001,0.0001,0.0005,0.001,0.001,211.97100830078125,126.48822784423828,124.49984741210938,130.9665069580078,134.34747314453125,135.3608856201172,121.39151763916016,86.52230072021484,120.56608581542969,2.11.0+cpu,3.13.3,2.2.5
63,3507.4,53.41,9716.220611627756,0.000202773490251801,32387.40136284755,0.000202773490251801,0.01423985569631241,133.31423780653213,1470,0,1,0.9999999660718112,0.03180214146834738,0.08967174580757159,0.7661969979146407,2.1367779878825371e-10,0.6355231658500461,0.001,0.0001,0.0005,0.001,0.001,218.489013671875,131.45985412597656,123.35747528076172,128.6754608154297,126.71360778808594,140.82046508789062,121.45206451416016,84.95751953125,123.90267944335938,2.11.0+cpu,3.13.3,2.2.5
64,3557.9,50.568,12451.83751016307,0.00019224628832263118,41506.124393055936,0.00019224628832263118,0.01386529077670682,133.61844295925565,1470,0,1,0.9999999411362666,0.007386803593587848,0.0220260330248894,0.1699908988315026,1.4740504032662312e-09,0.9851716934569582,0.001,0.0001,0.0005,0.001,0.001,221.514892578125,133.9178924560547,122.6775131225586,127.36067962646484,122.42767333984375,143.49020385742188,121.42264556884766,84.190185546875,125.56430053710938,2.11.0+cpu,3.13.3,2.2.5
65,3606.1,48.178,19697.443890908347,0.000207030470980887,65658.14561292625,0.000207030470980887,0.014388553470758866,139.95866054958768,1470,0,1,1.000000037627202,0.0025564731346891163,0.013694270265894481,0.09287659472757465,5.807597133383651e-11,0.995580205113185,0.001,0.0001,0.0005,0.001,0.001,244.47726440429688,153.60655212402344,123.58293151855469,123.89306640625,96.29877471923828,164.34706115722656,126.53564453125,86.12801361083984,140.75863647460938,2.11.0+cpu,3.13.3,2.2.5
66,3654.5,48.407,12659.099470959258,0.00021308305947010525,42196.997526253996,0.00021308305947010525,0.014597364812530557,139.40945349799262,1470,0,5,0.9999999770294605,0.03361804119039249,0.07971214335293236,0.6568326244162932,2.2468955991874634e-10,0.7490571801070522,0.001,0.0001,0.0005,0.001,0.001,243.09934997558594,152.4216766357422,123.26838684082031,123.79672241210938,97.4542465209961,163.10885620117188,126.01769256591797,85.72875213623047,139.78939819335938,2.11.0+cpu,3.13.3,2.2.5
67,3710.0,55.457,48066.19826148753,0.00019873345295606524,160220.66020918026,0.00019873345295606524,0.014097285304485585,134.36841074625653,1470,0,1,1.0000000219758902,0.010431256042073341,0.00549791936550258,0.10806780689879787,2.455731603847476e-11,0.9940736164107264,0.001,0.0001,0.0005,0.001,0.001,186.43618774414062,110.70359802246094,136.15884399414062,146.78924560546875,168.7996063232422,116.71036529541016,128.3493194580078,102.16789245605469,113.20063781738281,2.11.0+cpu,3.13.3,2.2.5
68,3769.0,59.063,36641.42891876477,0.00019985532814155327,122138.09572969814,0.00019985532814155327,0.014137019775806826,131.67227511935764,1470,0,0,0.9999999751773468,0.007165393261344444,0.006108613269635433,0.04999082347104898,1.4513305441705686e-11,0.9987052667863092,0.001,0.0001,0.0005,0.001,0.001,202.9805145263672,120.20228576660156,126.57444763183594,134.44277954101562,144.2554168701172,128.28030395507812,121.92876434326172,89.66720581054688,116.71875762939453,2.11.0+cpu,3.13.3,2.2.5
69,3825.8,56.801,33060.57993298927,0.00018764289173608026,110201.93248448793,0.00018764289173608026,0.013698280612400969,135.08455318874783,1470,0,0,1.0000001141366048,0.009821067624290141,0.012553171537985151,0.07039567410153132,1.6664748045011554e-12,0.9973919198870976,0.001,0.0001,0.0005,0.001,0.001,183.0707244873047,109.23807525634766,138.24456787109375,149.3165283203125,173.3232879638672,114.71807098388672,129.9116973876953,104.9587631225586,112.97926330566406,2.11.0+cpu,3.13.3,2.2.5
70,3882.1,56.267,31677.735122247126,0.00019170887499800598,105592.44976846085,0.00019170887499800598,0.013845897406741319,133.59407297770184,1470,0,0,0.9999999962329582,0.02556096948932514,0.0340606257005425,0.26385054914400863,3.437118269339013e-11,0.9636230543101254,0.001,0.0001,0.0005,0.001,0.001,189.81065368652344,112.28058624267578,133.95660400390625,144.09823608398438,163.95388793945312,118.76891326904297,126.71302032470703,99.28168487548828,113.48307037353516,2.11.0+cpu,3.13.3,2.2.5
71,3938.8,56.69,33214.66712544233,0.00018650488828967775,110715.5564631248,0.00018650488828967775,0.013656679255575923,132.03709326850043,1470,0,0,0.9999999981121168,0.00794861615895895,0.010588247623809529,0.051629879110772846,6.646639750176273e-12,0.9985785198574296,0.001,0.0001,0.0005,0.001,0.001,202.00013732910156,119.43387603759766,127.49500274658203,135.6546630859375,146.74583435058594,127.39970397949219,122.51215362548828,90.7182388305664,116.37422943115234,2.11.0+cpu,3.13.3,2.2.5
72,3996.2,57.379,38267.84528155001,0.00019166640738155186,127559.48363294537,0.00019166640738155186,0.01384436374058237,133.36927032470703,1470,0,0,1.0000000436148337,0.006063713688102831,0.010102922605346842,0.0370207621369335,7.331294170021992e-13,0.9992450714072145,0.001,0.0001,0.0005,0.001,0.001,191.3778839111328,113.08834838867188,133.11483764648438,143.03768920898438,161.9221954345703,119.77872467041016,126.12405395507812,98.14282989501953,113.73686981201172,2.11.0+cpu,3.13.3,2.2.5
73,4055.9,59.772,26302.11682044626,0.00019754714561787871,87673.72207633038,0.00019754714561787871,0.0140551465882743,132.9665264553494,1470,0,0,1.0000000412351246,0.035471220143618476,0.058656764418822394,0.46338842530919383,8.736364933445436e-12,0.8835000997674841,0.001,0.0001,0.0005,0.001,0.001,195.92831420898438,115.5948715209961,131.00436401367188,140.290771484375,156.3416290283203,122.86238098144531,124.73844909667969,95.21692657470703,114.72103118896484,2.11.0+cpu,3.13.3,2.2.5
74,4117.5,61.569,21225.357620082537,0.00018983933665602765,70751.191434144,0.00018983933665602765,0.013778219647546183,133.41043175591363,1470,0,0,1.0000000078214049,0.009323265988350501,0.006503162573983202,0.06417373118476481,2.2705108293630092e-12,0.9978740068047078,0.001,0.0001,0.0005,0.001,0.001,193.44879150390625,114.21765899658203,132.4856414794922,142.1770782470703,160.01707458496094,121.15056610107422,125.7490463256836,97.18228912353516,114.26573944091797,2.11.0+cpu,3.13.3,2.2.5
75,4177.8,60.316,15464.051843904457,0.00018888637150295688,51546.83885006029,0.00018888637150295688,0.01374359383505482,133.41317070855035,1470,0,0,1.000000094258997,0.0072623442270977525,0.016269560631199418,0.0950470137584633,3.210606472520544e-10,0.9953134247295152,0.001,0.0001,0.0005,0.001,0.001,220.327880859375,132.87677001953125,122.8248291015625,127.75603485107422,124.06671142578125,142.35328674316406,121.28575134277344,84.41565704345703,124.81161499023438,2.11.0+cpu,3.13.3,2.2.5
76,4233.3,55.468,39093.77680908865,0.00019366524224232907,130312.58871807804,0.00019366524224232907,0.01391636598549812,140.31243387858075,1470,0,0,0.9999999202283137,0.008175758714770576,0.006705837500910517,0.057716407006876275,9.515055368794141e-12,0.9982769382950303,0.001,0.0001,0.0005,0.001,0.001,174.49008178710938,107.22081756591797,148.1454620361328,160.6597137451172,191.1076202392578,110.88684844970703,138.0547637939453,117.0788345336914,115.16776275634766,2.11.0+cpu,3.13.3,2.2.5
77,4292.5,59.201,31403.110028845982,0.00021419867200686912,104677.03271549103,0.00021419867200686912,0.014635527732434834,136.37839338514542,1470,0,1,0.999999946337374,0.06752853612118292,0.11868332038568932,0.9170813070303488,2.4292741218124816e-11,0.3745876869863927,0.001,0.0001,0.0005,0.001,0.001,184.12525939941406,109.9200439453125,139.7879180908203,151.0209503173828,175.64764404296875,115.37820434570312,131.23818969726562,106.47431945800781,113.8130111694336,2.11.0+cpu,3.13.3,2.2.5
78,4345.2,52.664,8408.8157416231,0.0001943626162732831,28029.38515753495,0.0001943626162732831,0.013941399365676427,135.35608164469403,1470,0,2,0.9999999062875887,0.0054442266144206115,0.004493397837637004,0.03342922997662004,2.8050082100668956e-12,0.9994160639747592,0.001,0.0001,0.0005,0.001,0.001,228.0100555419922,138.87306213378906,122.8806381225586,126.59647369384766,116.958984375,148.8264617919922,122.54519653320312,84.27497100830078,129.2388916015625,2.11.0+cpu,3.13.3,2.2.5
79,4398.3,53.092,35787.37655488588,0.00019396685472782967,119291.25453639675,0.00019396685472782967,0.013927198380429199,132.88819037543402,1470,0,2,0.9999999272018534,0.007053931694795837,0.012871768621697631,0.04555135212112516,5.2801520258447664e-11,0.9988540876143241,0.001,0.0001,0.0005,0.001,0.001,207.80345153808594,123.25748443603516,126.68488311767578,134.12220764160156,141.9242706298828,131.70675659179688,122.46161651611328,89.26016235351562,118.77288055419922,2.11.0+cpu,3.13.3,2.2.5
80,4458.4,60.184,42227.40145225262,0.0002015887977055951,140758.00416887942,0.0002015887977055951,0.014198196987843038,157.0605697631836,1470,0,2,0.9999999542680412,0.009978526208124863,0.008911915599394967,0.07530963294052738,7.058026149540039e-12,0.9970703959588363,0.001,0.0001,0.0005,0.001,0.001,157.41366577148438,111.7991714477539,174.60546875,189.43069458007812,231.01683044433594,110.85108947753906,161.6388702392578,148.47364807128906,128.31568908691406,2.11.0+cpu,3.13.3,2.2.5
81,4513.8,55.322,18000.89143025213,0.0002363456563554124,60002.97064635492,0.0002363456563554124,0.015373537535499512,139.39730326334637,1470,0,2,1.0000000199861272,0.009200772199477075,0.016149392899873136,0.08154875956391804,1.1155644277436907e-11,0.9964960525188948,0.001,0.0001,0.0005,0.001,0.001,177.47926330566406,107.94190979003906,146.03575134277344,158.2468719482422,187.30044555664062,112.17274475097656,136.28465270996094,114.34408569335938,114.77000427246094,2.11.0+cpu,3.13.3,2.2.5
82,4574.4,60.642,34235.12060969329,0.00019096720371344664,114117.06806242028,0.00019096720371344664,0.013819088382141806,133.2796808878581,1470,0,0,0.9999999818062121,0.012375242132318037,0.018747127216334918,0.1268350338518168,1.6363250784721316e-11,0.9916694189111278,0.001,0.0001,0.0005,0.001,0.001,198.16455078125,116.93392181396484,130.68179321289062,139.74066162109375,154.78713989257812,124.38439178466797,124.63704681396484,94.66680908203125,115.52081298828125,2.11.0+cpu,3.13.3,2.2.5
83,4639.7,65.274,45966.28366223811,0.00018918665096903642,153220.94491017153,0.00018918665096903642,0.013754513839792246,139.27734120686847,1470,0,2,1.000000076467981,0.030888843074619594,0.06478350847130843,0.5770115835330858,2.438658872844163e-12,0.8135765248630691,0.001,0.0001,0.0005,0.001,0.001,177.54881286621094,107.9241943359375,145.8475799560547,158.0362091064453,187.00416564941406,112.18204498291016,136.1170196533203,114.1418685913086,114.69417572021484,2.11.0+cpu,3.13.3,2.2.5
84,4694.1,54.413,20651.25865016683,0.0002245001730486928,68837.52808555552,0.0002245001730486928,0.014983329838480256,144.0757386949327,1470,0,0,0.9999999371019237,0.010257913288337694,0.01643000546890118,0.0768628383330152,2.6034677564649685e-12,0.9968534538348678,0.001,0.0001,0.0005,0.001,0.001,169.3777618408203,107.06261444091797,154.68702697753906,167.93807983398438,201.83840942382812,109.55322265625,143.6597900390625,125.04068756103516,117.52405548095703,2.11.0+cpu,3.13.3,2.2.5
85,4751.1,57.002,42856.61798424436,0.00019328578386451888,142855.3926365286,0.00019328578386451888,0.013902725771032057,134.59561835394965,1470,0,1,1.000000090766416,0.0168987519740705,0.027594502519659305,0.17078396573725718,1.29835744459652e-12,0.984777129198433,0.001,0.0001,0.0005,0.001,0.001,192.13526916503906,113.50403594970703,134.6726837158203,144.79473876953125,164.51673889160156,120.18742370605469,127.38899230957031,99.77220916748047,114.38847351074219,2.11.0+cpu,3.13.3,2.2.5
86,4804.3,53.197,39594.3267165816,0.00020615672602390116,131981.0883680829,0.00020615672602390116,0.014358158866090777,142.9058168199327,1470,0,1,1.0000000036565484,0.004005192790383357,0.004554209166049472,0.016928881887339736,5.056510276908482e-12,0.9998383058678664,0.001,0.0001,0.0005,0.001,0.001,251.66250610351562,159.56124877929688,125.39183044433594,124.6329116821289,90.84194946289062,170.5911407470703,129.2336883544922,88.54132080078125,145.6957550048828,2.11.0+cpu,3.13.3,2.2.5
87,4858.6,54.271,55836.531044249736,0.00021987232112944882,186121.76941459137,0.00021987232112944882,0.014828092295688235,139.53406948513455,1470,0,1,1.0000001214605143,0.0070667108229099255,0.016408025314106324,0.05017332110478403,5.274998636655591e-12,0.9985808525471518,0.001,0.0001,0.0005,0.001,0.001,242.74266052246094,151.46722412109375,123.6418228149414,124.57044982910156,100.4769287109375,162.16006469726562,125.94508361816406,85.78588104248047,139.01651000976562,2.11.0+cpu,3.13.3,2.2.5
88,4915.7,57.175,35811.31559323057,0.00019445457437541335,119371.05132925331,0.00019445457437541335,0.01394469699833644,133.19346110026044,1470,0,0,0.9999999960251031,0.006493954861959089,0.00944831874623719,0.050709902155927015,8.17629826571208e-12,0.9986476133735378,0.001,0.0001,0.0005,0.001,0.001,213.38218688964844,127.16526794433594,125.12380981445312,131.6146697998047,135.17596435546875,136.12538146972656,121.88504791259766,87.15036010742188,121.11846160888672,2.11.0+cpu,3.13.3,2.2.5
89,4971.7,55.964,13351.61223199389,0.00019576142844585637,44505.37345410821,0.00019576142844585637,0.013991476993007434,137.97603522406683,1470,0,0,0.9999999941819624,0.0038271793358094345,0.01830549910626008,0.06144096111562919,7.621715656355568e-12,0.9979354979465931,0.001,0.0001,0.0005,0.001,0.001,237.7063446044922,146.9334716796875,123.19451904296875,125.14530944824219,106.5536880493164,157.40994262695312,124.52767944335938,84.90717315673828,135.40618896484375,2.11.0+cpu,3.13.3,2.2.5
90,5018.9,47.203,47352.489681922874,0.00020463293993237372,157841.63159096646,0.00020463293993237372,0.014304997026646797,135.05360497368707,1470,0,0,0.9999999699940356,0.025380004605628167,0.02937153873626223,0.4380438507831899,2.735372683647123e-13,0.898115077736472,0.001,0.0001,0.0005,0.001,0.001,226.85833740234375,137.92347717285156,122.8369369506836,126.734375,118.09822845458984,147.78269958496094,122.25834655761719,84.4262466430664,128.5637969970703,2.11.0+cpu,3.13.3,2.2.5
91,5076.2,57.276,3281.1917506555756,0.00020038129125886476,10937.30516758095,0.00020038129125886476,0.014155609886503115,137.25262366400824,1470,0,0,1.0000000211795308,0.01788346832396599,0.028901629764857197,0.18190967354062995,5.810118095325867e-12,0.982727729530944,0.001,0.0001,0.0005,0.001,0.001,236.15447998046875,145.9726104736328,122.62522888183594,124.62800598144531,106.42021942138672,156.30673217773438,123.89863586425781,84.59922790527344,134.66847229003906,2.11.0+cpu,3.13.3,2.2.5
