epoch,time_total_sec,time_interval_sec,loss_vol,loss_drift,loss_eig,loss_l2,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm,gnorm_scale,lr,lambda_min_KQ,Lambda_norm_fro,sigma_scale_mean,sigma_s1,sigma_s2,sigma_s3,sigma_s4,fwd_bias_diag_bp,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
57,447.7,7.869,1.9150122553110123,18.210100650787354,0.0,7.174073886062615e-07,1.0,0.75836181640625,5.2951848771837025,0,5.0,1.9999999403953543,0.0004999125358008315,0.0034646354615688324,0.08660406619310379,0.1300627887248993,0.14933523535728455,0.11139564216136932,0.13019008934497833,0.12933021783828735,-290.82500000000005,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
58,455.7,8.001,0.8748001903295517,15.096556901931763,0.0,7.686216036972837e-07,1.0,0.7508544921875,5.2951848771837025,0,5.0,2.000000119209286,0.000499889304837903,0.0032622755970805883,0.08947806805372238,0.12986628711223602,0.1494346410036087,0.11061522364616394,0.13073846697807312,0.12867678701877594,-401.35,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
59,463.4,7.771,0.7357044070959091,16.388381004333496,0.0,8.211696638227295e-07,1.0,0.7706298828125,5.2951848771837025,0,4.999999618530259,1.999999880790707,0.0004998633416723646,0.0032801527995616198,0.09231044352054596,0.12994295358657837,0.14990007877349854,0.10968984663486481,0.13133865594863892,0.12884323298931122,-364.95,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
60,470.8,7.389,1.4072177410125732,12.295183181762695,0.0,8.701816938128104e-07,1.0,0.8056640625,5.2951848771837025,0,5.000000381469712,2.000000119209286,0.0004998346465881452,0.0031441289465874434,0.0949186384677887,0.12935039401054382,0.15012085437774658,0.10790528357028961,0.13115888833999634,0.12821657955646515,-290.1625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
61,479.2,8.421,1.1710422337055206,17.965291500091553,0.0,9.181554787573987e-07,1.0,0.7740478515625,5.2951848771837025,0,5.000000381469712,1.9999999403953543,0.0004998032198990499,0.0026604151353240013,0.09749656170606613,0.12880447506904602,0.15038323402404785,0.1064111739397049,0.13186530768871307,0.12655815482139587,-308.4,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
62,487.7,8.449,0.5941513851284981,15.047556638717651,0.0,9.716269886439477e-07,1.0,0.7445068359375,5.2951848771837025,0,4.999999809265133,1.999999880790707,0.0004997690619487556,0.0016119071515277028,0.10033012926578522,0.12813082337379456,0.14973220229148865,0.10463763773441315,0.13234035670757294,0.1258130818605423,-309.4375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
63,495.6,7.936,1.2017044723033905,14.657832622528076,0.0,1.0241691654755414e-06,1.0,0.78363037109375,5.2951848771837025,0,5.0,1.999999880790707,0.0004997321731108086,0.000723689270671457,0.10243704915046692,0.1270369291305542,0.147855743765831,0.10322079062461853,0.13131561875343323,0.12575556337833405,-374.6375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
64,503.6,7.974,1.4878618866205215,20.036064863204956,0.0,1.063836208459179e-06,1.0,0.7652587890625,5.2951848771837025,0,5.0,2.0,0.0004996925537886188,1.2375880032777786e-05,0.10438155382871628,0.12610523402690887,0.14550425112247467,0.10228089243173599,0.1300916075706482,0.12654419243335724,-451.275,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
65,511.7,8.12,1.2357370257377625,18.472621202468872,0.0,1.106786470472798e-06,1.0,0.773193359375,5.2951848771837025,0,5.0,2.0,0.0004996502044154572,0.0009187355171889067,0.10683359950780869,0.12473525106906891,0.14238987863063812,0.10098365694284439,0.12910784780979156,0.12645958364009857,-370.2125,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
66,519.7,7.992,0.6526595652103424,23.32501745223999,0.0,1.1681069054247928e-06,1.0,0.79022216796875,5.2951848771837025,0,5.0,2.000000119209286,0.0004996051254544496,0.001337986090220511,0.11039085686206818,0.12332107871770859,0.14153335988521576,0.09932297468185425,0.1277872771024704,0.12464071065187454,-317.0625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
67,527.8,8.1,0.5662986487150192,19.770635843276978,0.0,1.2543976595225104e-06,1.0,0.8006591796875,5.2951848771837025,0,5.000000381469712,2.000000119209286,0.0004995573173985724,0.0014107071328908205,0.11466324329376221,0.12166619300842285,0.1403685361146927,0.09812143445014954,0.1257910579442978,0.1223837360739708,-401.1,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
68,535.6,7.811,1.38075065985322,17.091094493865967,0.0,1.3443604416352173e-06,1.0,0.7979736328125,5.2951848771837025,0,5.000000381469712,2.0,0.0004995067807706466,0.0013183651026338339,0.11802007257938385,0.11997490376234055,0.1386452466249466,0.09718581289052963,0.12326881289482117,0.12079975754022598,-319.0875,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
69,543.3,7.714,0.8162182420492172,18.89422631263733,0.0,1.4210839651696006e-06,1.0,0.782958984375,5.2951848771837025,0,4.999999618530259,2.0,0.0004994535161233328,0.0015302967512980103,0.12123961746692657,0.1187029629945755,0.13641098141670227,0.0967530682682991,0.12124095857143402,0.1204068660736084,-479.5625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
70,550.9,7.608,0.6987753584980965,15.373958349227905,0.0,1.501736846876156e-06,1.0,0.80682373046875,5.2951848771837025,0,5.0,1.999999701976754,0.0004993975240391247,0.001495345146395266,0.12463708966970444,0.117293581366539,0.13460135459899902,0.09508904814720154,0.11991173774003983,0.11957220733165741,-413.8375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
71,558.7,7.707,0.924670472741127,12.47762382030487,0.0,1.586098278494319e-06,1.0,0.7911376953125,5.2951848771837025,0,5.00000019073486,1.999999880790707,0.0004993388051303426,0.0008641970343887806,0.12807340919971466,0.11598718911409378,0.13308440148830414,0.09328514337539673,0.1187538132071495,0.11882540583610535,-218.625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
72,566.6,7.909,0.51683010160923,22.94858956336975,0.0,1.671106275580314e-06,1.0,0.77838134765625,5.2951848771837025,0,5.00000019073486,1.9999999403953543,0.0004992773600391273,0.000492685881908983,0.13123999536037445,0.11481140553951263,0.13147632777690887,0.0912548378109932,0.11828683316707611,0.11822759360074997,-377.7125,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
73,574.1,7.575,0.7508041560649872,20.291504621505737,0.0,1.7575897288679698e-06,1.0,0.80126953125,5.2951848771837025,0,5.000000381469712,1.999999880790707,0.0004992131894374323,0.00020884379046037793,0.1349848508834839,0.11381807178258896,0.13010425865650177,0.08966423571109772,0.11804656684398651,0.11745723336935043,-453.5625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
74,582.1,7.934,0.8814427107572556,12.180966854095459,0.0,1.8653976496807445e-06,1.0,0.81243896484375,5.2951848771837025,0,5.0,1.9999998211860577,0.0004991462940270172,0.000388885207939893,0.13934268057346344,0.11280976235866547,0.1298094093799591,0.08829213678836823,0.1168590858578682,0.11627839505672455,-248.2,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
75,590.0,7.969,0.7575826048851013,11.076952636241913,0.0,1.989004488223145e-06,1.0,0.7979736328125,5.2951848771837025,0,5.000000381469712,2.0,0.0004990766745394393,0.0014500768156722188,0.14375607669353485,0.11234328895807266,0.13164453208446503,0.08702755719423294,0.11524369567632675,0.11545735597610474,-356.2,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
76,597.8,7.739,0.35264039039611816,17.408321380615234,0.0,2.1063103190499533e-06,1.0,0.80712890625,5.2951848771837025,0,4.999999809265133,1.9999997615814067,0.0004990043317360462,0.001811679918318987,0.14714361727237701,0.11243888735771179,0.13346977531909943,0.08614914864301682,0.11457464843988419,0.11556200683116913,-367.26250000000005,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
77,605.4,7.624,0.6192402392625809,16.492601811885834,0.0,2.1918277752774884e-06,1.0,0.81121826171875,5.2951848771837025,0,4.999999618530259,2.0,0.0004989292664079673,0.0021663662046194077,0.14941830933094025,0.11234913766384125,0.13400503993034363,0.08453713357448578,0.11432434618473053,0.11653003096580505,-427.2125,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
78,613.4,8.039,0.641046866774559,10.527210354804993,0.0,2.2603288698519464e-06,1.0,0.78741455078125,5.2951848771837025,0,5.00000019073486,1.9999999403953543,0.0004988514793761049,0.0031168307177722454,0.15212558209896088,0.11271544545888901,0.1358923316001892,0.08290514349937439,0.1144811287522316,0.11758317798376083,-302.2125,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
79,621.3,7.827,1.0240722671151161,10.602694571018219,0.0,2.346074381875951e-06,1.0,0.81024169921875,5.2951848771837025,0,5.0,2.0,0.0004987709714911257,0.003493714611977339,0.15492752194404602,0.1130153238773346,0.13843238353729248,0.08149420469999313,0.1143612340092659,0.11777348816394806,-303.2875,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
80,629.1,7.86,1.3194964826107025,11.513676762580872,0.0,2.434143482332729e-06,1.0,0.79364013671875,5.2951848771837025,0,5.00000019073486,2.0,0.0004986877436334508,0.003747723065316677,0.1576625108718872,0.11302316188812256,0.1399034559726715,0.08046995103359222,0.11350814998149872,0.11821110546588898,-315.35,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
81,637.5,8.324,1.0233454629778862,16.585911631584167,0.0,2.517741165775078e-06,1.0,0.77227783203125,5.2951848771837025,0,5.00000019073486,2.000000119209286,0.0004986017967132468,0.0034365931060165167,0.1604827642440796,0.11271515488624573,0.1411704421043396,0.0796775221824646,0.11276131123304367,0.11725133657455444,-273.225,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
82,645.8,8.381,0.9666624218225479,13.259603023529053,0.0,2.608014767702116e-06,1.0,0.79974365234375,5.2951848771837025,0,4.999999618530259,2.0,0.0004985131316704155,0.003347154939547181,0.1632237434387207,0.11252009868621826,0.1424238234758377,0.07930679619312286,0.11186240613460541,0.11648736894130707,-326.3125,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
83,653.4,7.603,1.0504193156957626,13.069918394088745,0.0,2.703086352084938e-06,1.0,0.82598876953125,5.2951848771837025,0,5.000000381469712,2.0,0.0004984217494745835,0.0035242876037955284,0.16645140945911407,0.11181111633777618,0.14260315895080566,0.0792008489370346,0.1105836033821106,0.11485682427883148,-274.65,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
84,661.5,8.063,0.9876930862665176,10.97610878944397,0.0,2.8145893224973406e-06,1.0,0.81390380859375,5.2951848771837025,0,5.000000381469712,1.999999880790707,0.0004983276511250919,0.004377906676381826,0.16984938085079193,0.11019729822874069,0.14086517691612244,0.07858375459909439,0.1083795353770256,0.11296072602272034,-232.4125,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
85,669.6,8.129,1.2337065264582634,15.086901664733887,0.0,2.92348079256044e-06,1.0,0.79156494140625,5.2951848771837025,0,5.00000019073486,2.0,0.0004982308376509853,0.005642420146614313,0.17282722890377045,0.10902433097362518,0.13982057571411133,0.0784711167216301,0.10660820454359055,0.11119739711284637,-288.8625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
86,677.1,7.426,0.674243725836277,15.21658706665039,0.0,3.0198186777852243e-06,1.0,0.81658935546875,5.2951848771837025,0,5.0,1.9999999403953543,0.0004981313101110001,0.006948884576559067,0.1754225790500641,0.10798360407352448,0.13965748250484467,0.0779680460691452,0.10544843971729279,0.10886041820049286,-284.05,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
87,684.7,7.63,1.7283311858773232,11.985726594924927,0.0,3.1173698289421736e-06,1.0,0.80596923828125,5.2951848771837025,0,5.0000005722045575,2.0,0.0004980290695935538,0.007969162426888943,0.17836692929267883,0.10727477073669434,0.13992825150489807,0.07737264037132263,0.10484368354082108,0.10695450007915497,-270.3625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
88,692.1,7.428,1.4174531400203705,15.005115985870361,0.0,3.2105931495607365e-06,1.0,0.82147216796875,5.2951848771837025,0,4.999999809265133,2.000000119209286,0.000497924117216732,0.008400168269872665,0.18048271536827087,0.10702753067016602,0.1406223475933075,0.07668974995613098,0.10489410907030106,0.10590393841266632,-287.8625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
89,699.9,7.799,0.7495706900954247,15.022190570831299,0.0,3.2888860346247384e-06,1.0,0.80523681640625,5.2951848771837025,0,4.999999618530259,1.9999997615814067,0.0004978164541282774,0.009159193374216557,0.18293151259422302,0.10726755857467651,0.14224644005298615,0.07638996839523315,0.10531771183013916,0.10511612147092819,-331.0125,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
90,707.4,7.496,1.0901356786489487,16.008598804473877,0.0,3.383845466942148e-06,1.0,0.8179931640625,5.2951848771837025,0,4.999999427795378,2.000000119209286,0.0004977060815055762,0.009658731520175934,0.18554425239562988,0.10708818584680557,0.14260978996753693,0.07603833824396133,0.10523708909749985,0.10446751117706299,-403.45,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
91,715.1,7.735,1.4272220879793167,15.545989036560059,0.0,3.477859308986808e-06,1.0,0.8221435546875,5.2951848771837025,0,5.0000005722045575,2.000000119209286,0.0004975930005556456,0.010938714258372784,0.18812178075313568,0.1071765199303627,0.14333030581474304,0.07596559077501297,0.10503756254911423,0.10437262803316116,-407.78749999999997,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
92,723.2,8.044,1.2271377742290497,11.263393521308899,0.0,3.5768586030826555e-06,1.0,0.80108642578125,5.2951848771837025,0,5.000001335143865,1.999999582767443,0.0004974772125151209,0.012130649760365486,0.190924733877182,0.10684314370155334,0.14358575642108917,0.07530368119478226,0.10518230497837067,0.1033008024096489,-285.57500000000005,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
